ComponentId,Layer,Type,Latitude,Longitude,Value1,Value2
5,Isobaths,Isobath_shell,0.528235892,103.274913344,2.25,2.25
5,Isobaths,Isobath_shell,0.528217805,103.274913344,2.25,2.25
5,Isobaths,Isobath_shell,0.528205747,103.27476781,2.25,2.25
5,Isobaths,Isobath_shell,0.528192802,103.274749843,2.25,2.25
5,Isobaths,Isobath_shell,0.528193176,103.274713909,2.25,2.25
5,Isobaths,Isobath_shell,0.528192364,103.274695942,2.25,2.25
5,Isobaths,Isobath_shell,0.528190362,103.274660008,2.25,2.25
5,Isobaths,Isobath_shell,0.528185461,103.274606107,2.25,2.25
5,Isobaths,Isobath_shell,0.52818699,103.274552206,2.25,2.25
5,Isobaths,Isobath_shell,0.528182524,103.274498304,2.25,2.25
5,Isobaths,Isobath_shell,0.528185022,103.274480337,2.25,2.25
5,Isobaths,Isobath_shell,0.528205192,103.274390502,2.25,2.25
5,Isobaths,Isobath_shell,0.528212093,103.274336601,2.25,2.25
5,Isobaths,Isobath_shell,0.528223834,103.2742827,2.25,2.25
5,Isobaths,Isobath_shell,0.528212354,103.274264732,2.25,2.25
5,Isobaths,Isobath_shell,0.528210867,103.274246765,2.25,2.25
5,Isobaths,Isobath_shell,0.52821253,103.274192864,2.25,2.25
5,Isobaths,Isobath_shell,0.528212027,103.274174897,2.25,2.25
5,Isobaths,Isobath_shell,0.528196661,103.27415693,2.25,2.25
5,Isobaths,Isobath_shell,0.528183727,103.274067095,2.25,2.25
5,Isobaths,Isobath_shell,0.528177174,103.274031161,2.25,2.25
5,Isobaths,Isobath_shell,0.528167076,103.273995227,2.25,2.25
6,Isobaths,Isobath_shell,0.528198276,103.275252921,2.25,2.25
6,Isobaths,Isobath_shell,0.528199718,103.275241941,2.25,2.25
6,Isobaths,Isobath_shell,0.528235892,103.275241941,2.25,2.25
6,Isobaths,Isobath_shell,0.52825398,103.275252921,2.25,2.25
6,Isobaths,Isobath_shell,0.528235892,103.275252921,2.25,2.25
6,Isobaths,Isobath_shell,0.528217805,103.275255331,2.25,2.25
6,Isobaths,Isobath_shell,0.528199718,103.275255331,2.25,2.25
7,Isobaths,Isobath_shell,0.527593047,103.27054555,2.25,2.25
7,Isobaths,Isobath_shell,0.527593593,103.270527583,2.25,2.25
7,Isobaths,Isobath_shell,0.527598492,103.270491649,2.25,2.25
7,Isobaths,Isobath_shell,0.527620922,103.270414522,2.25,2.25
7,Isobaths,Isobath_shell,0.527639009,103.270395128,2.25,2.25
7,Isobaths,Isobath_shell,0.52769327,103.270365879,2.25,2.25
